@relation Phishing.Detection

@attribute protocol {http,https,other}
@attribute FrequentTermsvsRegistrant integer
@attribute NOofDomainNamecandidatesinHostnameandContent integer
@attribute NOofDomainNamecandidatesinHostname integer
@attribute NumericHostname {true,false}
@attribute TitlevsRegistrant integer
@attribute TitlevsDomainNamecandidatesinHostname integer
@attribute FrequentTermsvsHostDomain integer
@attribute CopyrightvsRegistrant integer
@attribute DomainNamecandidatesinAnchorsvsRegistrant integer
@attribute phising {true,false}
@data 
http,21.0,0,0,false,21.0,13.0,9.0,-1.0,-1.0,true
http,-1.0,0,0,false,-1.0,23.0,11.0,-1.0,-1.0,true
http,-1.0,0,0,false,-1.0,30.0,8.0,-1.0,-1.0,true
http,9.0,49,49,false,16.0,20.0,9.0,-1.0,18.0,true
http,10.0,1,1,false,28.0,40.0,20.0,-1.0,-1.0,true
http,6.0,1,1,false,21.0,46.0,11.0,7.0,-1.0,true
http,24.0,1,1,false,38.0,31.0,4.0,-1.0,-1.0,true
http,10.0,1,1,false,62.0,63.0,11.0,-1.0,25.0,true
http,21.0,0,0,false,53.0,53.0,9.0,23.0,31.0,true
http,21.0,0,0,false,41.0,39.0,9.0,23.0,31.0,true
http,21.0,0,0,false,48.0,42.0,9.0,23.0,31.0,true
http,10.0,1,1,false,28.0,35.0,13.0,-1.0,-1.0,true

